country,year,CO2,GHG(Indirect CO2),GHG,HFC,CH4,NF3,N2O,PFC,SF6,HFC+PFC
Turkey,2002,226365.412047989,287094.567920903,287094.567920903,417.186727909241,42186.5818252638,null,17074.6520440149,595.920875725833,454.8144,null
Turkey,2003,240902.462872633,303694.424923634,303694.424923634,628.798307196726,43383.3566407907,null,17727.1085441596,595.330558853492,457.368,null
Turkey,2004,253172.078433031,316893.705222216,316893.705222216,909.371796254491,42957.6624479264,null,18581.6718379056,600.776707098539,672.144,null
Turkey,2005,279130.740814477,345231.79488074,345231.79488074,1146.88282866124,44591.0371768022,null,18983.9638743038,559.966186495831,819.204,null
Turkey,2006,302195.954579745,371320.553164485,371320.553164485,1424.18969214271,46145.6795228267,null,20235.4954904051,450.058435364841,869.175444,null
Turkey,2007,333166.418749646,403392.48602378,403392.48602378,1713.19300956487,48509.6025985556,null,19094.9833270339,null,908.28833898,null
Turkey,2008,323536.545145816,393100.907685785,393100.907685785,1896.13812499598,49560.3882549665,null,17303.5429175344,null,804.29324247162,null
Turkey,2009,310580.701035275,382513.418915312,382513.418915312,2111.28034281378,49378.7268313077,null,19676.21924584,null,766.491460075512,null
Turkey,2010,320356.658972933,395282.5101948,395282.5101948,3054.34467146971,51415.1382065348,null,19620.8926523798,null,835.47569148234,null
Turkey,2011,338094.408177677,415868.814166092,415868.814166092,3432.68576844341,53909.3461767295,null,19525.8829179841,null,906.491125258128,null
Turkey,2012,363126.007248006,447452.331322876,447452.331322876,4256.85958676063,58027.0063963444,null,21116.024161751,null,926.433930014064,null
Turkey,2013,354961.042273042,438819.583998087,438819.583998087,4470.25190734234,56177.4699248097,null,23210.8198928928,null,null,null
Turkey,2014,382213.401686307,467550.376938556,467550.376938556,4916.55266956241,57137.7139091579,null,23282.7086735293,null,null,null
Ukraine,1990,693024.76655995,937954.203768127,937954.203768127,null,189322.963464903,null,55370.6464880769,235.819623398333,0.007631799084,null
Ukraine,1991,621305.236399432,853207.752275926,853207.752275926,null,181262.050249576,null,50452.2474149041,188.199132516456,0.019079497824,null
Ukraine,1992,577064.259624575,795446.960614269,795446.960614269,null,171038.14623614,null,47202.1730832462,142.351143112439,0.030527196564,null
Ukraine,1993,498504.838991931,705376.575954999,705376.575954999,null,162409.127835875,null,44318.9838082892,143.566172459793,0.059146443528,null
Ukraine,1994,409721.673978029,600339.977227621,600339.977227621,null,152153.898575784,null,38303.1179607991,161.221842716612,0.064870292784,null
Ukraine,1995,380871.283680675,557047.936317596,557047.936317596,null,140557.060825691,null,35441.4642766932,178.059802319156,0.06773221764,null
Ukraine,1996,344347.189394243,511686.629324465,511686.629324465,null,136462.531350641,null,30733.5960750165,143.242864396173,0.069640167468,null
Ukraine,1997,334208.702214892,496219.978436793,496219.978436793,6.430905,130581.384834043,null,31276.3396938599,146.992956362048,0.127832635968,null
Ukraine,1998,309207.662874893,464400.030828998,464400.030828998,12.507495,127849.31785029,null,27209.7053339003,120.643618011429,0.19365690378,null
Ukraine,1999,284109.569319534,437037.553867475,437037.553867475,13.28774,127576.177018233,null,25236.4015179279,101.811091863657,0.30717991638,null
Ukraine,2000,271429.773920677,413923.442159161,413923.442159161,20.0059435,118474.57628621,null,23882.9278499039,115.737646737058,0.420512133792,null
Ukraine,2001,290774.709706588,433832.545959988,433832.545959988,28.669143566925,116709.217869159,null,26207.4062180618,112.079867800228,0.463154811684,null
Ukraine,2002,281939.349721843,417502.686515017,417502.686515017,63.8016367628425,109282.701351881,null,26117.1090953661,98.6552079088839,1.069501255212,null
Ukraine,2003,285720.47993753,417556.108545758,417556.108545758,104.321261919908,108659.235719262,null,22992.9278289747,77.1525662727273,1.991231799084,null
Ukraine,2004,296753.731531998,427912.423607696,427912.423607696,185.497656673785,105294.379477373,null,25582.4005362556,93.3364053955353,3.078,null
Ukraine,2005,307341.483489843,435660.661700088,435660.661700088,282.580606035746,102337.827256208,null,25551.9712147291,142.332050427335,4.467082845132,null
Ukraine,2006,325586.622022044,452089.762758341,452089.762758341,398.821407106301,100145.052387275,null,25843.8339575055,111.15898608367,4.27399832646,null
Ukraine,2007,330087.250809744,455267.444575027,455267.444575027,558.442175087503,99448.1505922096,null,25013.6911041316,154.711684649171,5.19820920504,null
Ukraine,2008,317063.843729194,442172.375153511,442172.375153511,641.582141718256,94169.6993084897,null,30113.6714330642,174.240462383537,9.338078661168,null
Ukraine,2009,269598.421828219,384651.787849048,384651.787849048,659.805110303369,87087.7692567806,null,27242.4765114103,53.9494937986483,9.365648535624,null
Ukraine,2010,287113.606385185,401929.093345106,401929.093345106,738.977291419172,86107.8301161962,null,27932.3022117132,26.6673071188849,9.710033472852,null
Ukraine,2011,301273.502167972,421635.992874612,421635.992874612,810.650493916803,85863.5766080093,null,33679.8495461359,null,8.41405857732,null
Ukraine,2012,295706.064347456,409531.352681124,409531.352681124,828.407569156847,80865.701095892,null,32120.1900686189,null,10.9896,null
Ukraine,2013,287436.404374375,401066.965549848,401066.965549848,868.551471703737,76562.5268335439,null,36186.9397478675,null,12.543122357628,null
Ukraine,2014,247561.22104158,354347.536691179,354347.536691179,834.757472627407,70341.49779823,null,35593.6514959441,null,16.4088827976,null
United Kingdom,1990,596398.473207427,null,800107.48855612,14391.4266541955,137607.97835943,0.415006531756,48778.6072992288,1651.52685869244,1279.06117061339,null
United Kingdom,1991,604652.896877579,null,809506.79074742,14991.0490264127,138188.478428113,0.477257511528,48970.20797471,1385.14365827244,1318.53752482115,null
United Kingdom,1992,589306.018141796,null,789105.259472108,15597.6333186753,137621.814117708,0.548846138412,44530.6465906768,690.352817304344,1358.24563980911,null
United Kingdom,1993,574764.752712009,null,769256.78040804,16505.692181327,135765.417974994,0.631173059148,40434.659968833,602.731066195156,1182.89533162297,null
United Kingdom,1994,569458.364876459,null,758318.470984655,17593.4312103562,128718.699057069,0.72584901796,40712.4165016133,611.395678830763,1223.43781130746,null
United Kingdom,1995,561202.9539948,null,752463.918228501,19096.094344372,130927.696076743,0.83472637074,39375.0314234218,596.937234699727,1264.37042809363,null
United Kingdom,1996,582752.784369152,null,774225.784319313,20249.4389294305,130231.724714821,0.959935326308,39088.8145912308,596.359314855791,1305.70246449739,null
United Kingdom,1997,557608.779401985,null,749518.796880465,23105.010406412,127791.871600672,1.10392562528,39228.8361032313,503.116156688679,1280.07928585081,null
United Kingdom,1998,561253.722845185,null,746962.022119071,20075.1479882644,124554.185183254,1.269514469072,39255.2488547047,493.732145401098,1328.71558779265,null
United Kingdom,1999,553827.549146135,null,716299.410269013,11466.7113743359,119677.351145818,1.459941639364,29354.6780165537,473.959788244985,1497.70085628574,null
United Kingdom,2000,561280.866183966,null,717578.792935095,9883.83688026539,114951.354845456,1.693532301676,29046.5810460173,596.78918510676,1817.67126198108,null
United Kingdom,2001,570697.030328595,null,721026.372631867,10891.3593508142,109992.684875697,1.033054704,27504.5774206487,485.58737079958,1454.10023060869,null
United Kingdom,2002,554227.635799311,null,701004.69039699,11388.3500602044,107770.759393659,1.033054704,25713.4574982157,408.229423823578,1495.22516707181,null
United Kingdom,2003,565475.5203474,null,708085.030228883,12830.7418524564,102618.540465135,0.954465652004,25481.894253248,356.611474362161,1320.76737062968,null
United Kingdom,2004,566598.164015122,null,704090.101711174,11944.9057227757,97862.7540762458,0.588951506896,26133.0607027417,433.853843628806,1116.77439915268,null
United Kingdom,2005,563783.537554562,null,696041.639355188,13180.6957078778,92488.4413042543,0.288673077856,25147.506206399,385.150147481808,1056.01976153488,null
United Kingdom,2006,562083.094783584,null,690320.993313288,14103.9206011373,88581.9368741875,0.286240263072,24281.1772047649,387.669514204969,882.908095145784,null
United Kingdom,2007,553719.939024983,null,678011.623149929,14562.7698246628,84539.0150829793,0.280434154704,24065.9985646217,287.838829482165,835.781389045776,null
United Kingdom,2008,539916.163191626,null,657980.868002156,15066.7389204815,78550.1722167093,0.270604422128,23498.438215654,266.24555421838,682.83929904438,null
United Kingdom,2009,489012.500484764,null,599556.765969257,15796.4404951005,72125.315458803,0.256004401476,21832.3157507541,197.332747918391,592.605027515016,null
United Kingdom,2010,507595.711988819,null,614166.740569789,16716.0656141965,66694.9389076353,0.272231091832,22186.5355473653,287.70808802358,685.508192657556,null
United Kingdom,2011,464885.748926953,null,565989.015429393,15235.3118308039,63739.8912348792,0.299454200912,21105.7667727239,416.941929671861,605.055280160016,null
United Kingdom,2012,484388.090389505,null,582946.592660431,15794.7608253384,60961.9140389103,0.329399621072,20963.789246548,255.055214868975,582.653545639776,null
United Kingdom,2013,475832.050586927,null,570078.533306564,16177.982913319,56195.5118644143,0.362339583076,21072.6912470736,318.738604614944,481.195750632336,null
United Kingdom,2014,434794.556933168,null,527500.751287005,16422.5567069798,53890.8647627838,0.398573541504,21645.8969237383,278.314968972197,468.162417821592,null
United States of America,1990,5115095.04749812,6397144.48966891,6397144.48966891,46288.8141837174,773854.896420295,47.921575666064,406228.526625645,24255.6715428449,31080.40615943,293.2056632
United States of America,1991,5064879.75034285,6330937.8855059,6330937.8855059,41618.4135880141,777034.220915012,47.921575666064,396113.656867143,20912.4578409363,29764.5634082818,566.900968
United States of America,1992,5170274.35048577,6448677.15402554,6448677.15402554,47427.6621761866,776869.789751931,47.921575666064,404052.107073036,19481.0870438844,29949.8212950615,574.414624
United States of America,1993,5284758.62020545,6566415.85639104,6566415.85639104,47500.2622669721,764089.671266567,59.90196958258,420503.190939675,19484.6177912648,29432.6521991305,586.9397524
United States of America,1994,5377492.21747199,6650296.59510407,6650296.59510407,53246.6549742824,770450.426146208,65.892166540752,402478.930460366,17965.0039644348,28004.2473506574,593.2225696
United States of America,1995,5441599.22972902,6748528.92555948,6748528.92555948,71273.9259106657,767943.405720072,83.237130754636,420585.748575647,18640.4734538857,26638.1737038403,1764.7313356
United States of America,1996,5630113.71546884,6949838.00415347,6949838.00415347,79480.0704111592,762203.846175451,92.431742127244,428923.512030529,19867.5405430964,25919.9050094647,3236.9827728
United States of America,1997,5704996.86860223,6999999.10041935,6999999.10041935,89069.665030836,747177.110142734,97.681870189508,412317.983332985,18267.2447648966,24168.0224994784,3904.524176
United States of America,1998,5744672.1958021,7066788.16280946,7066788.16280946,107654.320599012,737821.420619752,119.775167312696,433872.649154321,16978.5996658365,21198.4724155195,4470.7293856
United States of America,1999,5818972.3854139,7090442.61148359,7090442.61148359,104296.898101356,723454.873639721,121.542986341272,401147.407632087,16910.1301651931,20942.2760021871,4597.0975428
United States of America,2000,5992438.03977823,7258973.11700554,7258973.11700554,109295.25441327,717473.935246073,205.737678618912,401400.224007895,15918.7768438676,17873.9194123821,4367.2296252
United States of America,2001,5894462.94151346,7140899.14134197,7140899.14134197,104598.382885389,712676.764973809,229.040863134056,399324.424487961,8245.92437665073,17075.0453259686,4286.6169156
United States of America,2002,5935738.78360961,7185328.13819684,7185328.13819684,110780.087009924,706330.241904929,556.238230633404,400917.901725168,10244.0833514789,16076.5479458902,4684.2544192
United States of America,2003,5982289.16712555,7224974.03260127,7224974.03260127,102658.087501434,708554.517044191,532.762575151472,401775.306209104,8170.36093589273,15818.2790875477,5175.5521224
United States of America,2004,6096978.36306809,7369970.03456985,7369970.03456985,112065.338532631,704886.776627103,551.286665189756,428554.171577754,6818.15824368417,14563.8227734014,5552.117082
United States of America,2005,6122746.6118598,7378775.49753729,7378775.49753729,114052.747171076,717356.20467005,496.0699975186,397551.720143459,6677.50405104906,14015.6935091351,5878.9461352
United States of America,2006,6042393.61487176,7316144.45592763,7316144.45592763,118056.262911877,719580.692062306,701.351638085384,410066.190856612,6343.25591565799,12764.3230125319,6238.7646588
United States of America,2007,6121653.86307212,7422207.96295139,7422207.96295139,129425.751384679,725974.6403866,574.867499859348,418985.162536219,7774.82315164493,11222.8830898663,6595.9718304
United States of America,2008,5923201.37582301,7216415.07090248,7216415.07090248,133551.130676922,738889.54094161,595.280502868464,396777.08976209,6126.22507487454,10312.7504747029,6961.6776464
United States of America,2009,5488320.28042503,6776229.77387706,6776229.77387706,131990.986822223,735358.695211077,471.796632971868,399500.487260924,3926.58161697086,9297.93659545766,7363.0093124
United States of America,2010,5688756.00501015,6985457.05342726,6985457.05342726,141633.79781668,722410.566141546,562.170247661056,410314.239467985,4536.22406636376,9481.91347046768,7762.1372064
United States of America,2011,5559507.66443653,6865397.90299948,6865397.90299948,146080.595742668,717423.690198875,668.9316610252,416521.779163033,7026.6266586082,9990.14537554644,8178.4697632
United States of America,2012,5349220.94664921,6643010.57787319,6643010.57787319,147249.750868431,714401.17249108,631.9903120912,409285.583751925,6054.95249435678,7581.75704849569,8584.4242576
United States of America,2013,5502550.71398641,6799979.30280136,6799979.30280136,149922.393769351,721475.055605471,600.342162922652,403349.746652267,5858.17456444377,7229.06881568978,8993.8072448
United States of America,2014,5556006.57780565,6870446.09153786,6870446.09153786,157237.344889253,730828.659455192,490.436084869056,403501.457115005,5582.94172965271,7348.78277504131,9449.8916832
